,0,1,2,3
66,0.3129888669687026,0.3300929440896392,0.40725867086536166,0.45288897713561316
67,0.3129888669687026,0.3300929440896392,0.407246043470953,0.4528988642784783
68,0.3129888669687026,0.3297873921725042,0.40762443859788994,0.4528988642784783
69,0.3129888669687026,0.32997867169287237,0.40762443859788994,0.45256691888373607
70,0.3129888669687026,0.32998055787009484,0.40762756909992914,0.45256691888373607
71,0.3129888669687026,0.32998055787009484,0.4073054502737327,0.45289613932764655
72,0.3129888669687026,0.33018638834787867,0.4071757472518698,0.45289613932764655
73,0.3129888669687026,0.3301309697312196,0.4071757472518698,0.45291739466092396
74,0.3129888669687026,0.3301326062709134,0.4071757472518698,0.4529150942917075
75,0.3129888669687026,0.3301326062709134,0.4080849011948631,0.45201361431541187
76,0.3129888669687026,0.3301326062709134,0.40785090284053654,0.45221102536841945
77,0.31505530793265313,0.3301326062709134,0.4063482464058769,0.45221102536841945
78,0.3152056183387324,0.3301326062709134,0.4060520510123003,0.45221102536841945
79,0.3152056183387324,0.3301326062709134,0.4060520510123003,0.45221102536841945
80,0.315268278681223,0.3300603406422464,0.4060520510123003,0.45221102536841945
81,0.315268278681223,0.32954900841420737,0.4060520510123003,0.452480303768681
82,0.315268278681223,0.3292576505820987,0.4060520510123003,0.45292829080115676
83,0.315268278681223,0.3292576505820987,0.40612320013480974,0.4529000809040905
84,0.315268278681223,0.32899034135817506,0.40612320013480974,0.45284857342955454
85,0.315268278681223,0.32899034135817506,0.40520637856971337,0.45374384709947335
86,0.315268278681223,0.3284332534371154,0.40520637856971337,0.45399952563824364
87,0.315268278681223,0.3284332534371154,0.405372144992825,0.453862552537989
88,0.315268278681223,0.32865490090681954,0.405372144992825,0.4537927336917762
89,0.315268278681223,0.32957761974775207,0.405372144992825,0.4522593082897512
90,0.315268278681223,0.3296732538056794,0.405372144992825,0.4516803457456143
91,0.315268278681223,0.3296732538056794,0.40550338735003805,0.4514677093920384
92,0.315268278681223,0.32912207938633137,0.40550338735003805,0.45170924164107173
93,0.315268278681223,0.32793755382427753,0.40550338735003805,0.45354318849310943
94,0.315268278681223,0.32793755382427753,0.4055897476887006,0.4535398452669598
95,0.315268278681223,0.32834382435322107,0.4055897476887006,0.4528148519819368
96,0.3149016630190421,0.32834382435322107,0.40569092366774007,0.4528148519819368
97,0.3149016630190421,0.32931628382031924,0.40569092366774007,0.4521596088255712
98,0.3149016630190421,0.32931628382031924,0.4057037066563913,0.4521497640441524
99,0.3149016630190421,0.32931628382031924,0.40573503686809415,0.4521193092621664
